user_id,product_id,is_clicked
609946,7459,0
631120,7459,0
125239,7459,0
793124,7459,0
140740,7459,0
249428,7459,0
831021,7459,0
886565,7459,0
229469,7459,0
405011,7459,0
677850,7459,0
869121,7459,0
534503,7459,0
914965,7459,0
981113,7459,0
486205,7459,0
867793,7459,0
567834,7459,0
876854,7459,0
557663,7459,0
759998,7459,0
173910,7459,0
361693,7459,0
832370,7459,0
411887,7459,0
690719,7459,0
192498,7459,0
339838,7459,0
262233,7459,0
307552,7459,0
868363,7459,0
923093,7459,0
732483,7459,0
670352,7459,0
635465,7459,0
600994,7459,0
742185,7459,0
373651,7459,0
320081,7459,0
603928,7459,0
429093,7459,0
226270,7459,0
393864,7459,0
814275,7459,0
939697,7459,0
121702,7459,0
310396,7459,0
988432,7459,0
137364,7459,0
608318,7459,0
861038,7459,0
790494,7459,0
993285,7459,0
558428,7459,0
424053,7459,0
524713,7459,0
226767,7459,0
539456,7459,0
298973,7459,0
837916,7459,0
270211,7459,0
654857,7459,0
594499,7459,0
843803,7459,0
409278,7459,0
734429,7459,0
519490,7459,0
431094,7459,0
154563,7459,0
242500,7459,0
339141,7459,0
241090,7459,0
780072,7459,0
453212,7459,0
748067,7459,0
920190,7459,0
377973,7459,0
288920,7459,0
751491,7459,0
317239,7459,0
396822,7459,0
509702,7459,0
380696,7459,0
518602,7459,0
908514,7459,0
541294,7459,0
467201,7459,0
935025,7459,0
548921,7459,0
682897,7459,0
698964,7459,0
651134,7459,0
918367,7459,0
618901,7459,0
369367,7459,0
408045,7459,0
765140,7459,0
811743,7459,0
737399,7459,0
239282,7459,0
179275,7459,0
896768,7459,0
526694,7459,0
598908,7153,0
354978,7153,0
311395,7153,0
483277,7153,0
544953,7153,0
236033,7153,0
534864,7153,0
892901,7153,0
848567,7153,0
999828,7153,0
125162,7153,0
326772,7153,0
878745,7153,0
128288,7153,0
338967,7153,0
567188,7153,0
255014,7153,0
968117,7153,0
110998,7153,0
357802,7153,0
160374,7153,0
303682,7153,0
424189,7153,0
576264,7153,0
227853,7153,0
337451,7153,0
673277,7153,0
334011,7153,0
814791,7153,0
856208,7153,0
894176,7153,0
904229,7153,0
411418,7153,0
122492,7153,0
106327,7153,0
815894,7153,0
581676,7153,0
946602,7153,0
562274,7153,0
942280,7153,0
808105,7153,0
379278,7153,0
724030,7153,0
462643,7153,0
556270,7153,0
624059,7153,0
292335,7153,0
570380,7153,0
599441,7153,0
202408,7153,0
436808,7153,0
230155,7153,0
624821,7153,0
688620,7153,0
485134,7153,0
277367,7153,0
573600,7153,0
196331,7153,0
876720,7153,0
667279,7153,0
881449,7153,0
384938,7153,0
985288,7153,0
905461,7153,0
676701,7153,0
452033,7153,0
297685,7153,0
502885,7153,0
618174,7153,0
952237,7153,0
232643,7153,0
807023,7153,0
513279,7153,0
519562,7153,0
239989,7153,0
547809,7153,0
239416,7153,0
442881,7153,0
332417,7153,0
960418,7153,0
704050,7153,0
151768,7153,0
320607,7153,0
864265,7153,0
838250,7153,0
217943,7153,0
744577,7153,0
923568,7153,0
579882,7153,1
647357,7153,0
480980,7153,0
386881,7153,0
858537,7153,0
614015,7153,0
647257,7153,0
178219,7153,0
435484,7153,0
999441,7153,0
896764,7153,0
929826,7153,0
836295,7153,0
456628,7153,0
556862,7153,0
295719,7153,0
292083,7153,0
236252,7153,0
316034,7153,0
522042,7153,0
367309,7153,0
530900,7153,0
685961,7153,0
963361,7153,0
564812,7153,1
359286,7153,0
548572,7153,0
309781,7153,0
133913,7153,0
660356,7153,0
990543,7153,0
980336,7153,0
614229,7153,0
383778,7153,0
208244,7662,0
590996,7662,0
909852,7662,0
307182,7662,0
171177,7662,0
845955,7662,0
184580,7662,0
985973,7662,0
655762,7662,0
309862,7662,0
179457,7662,0
686475,7662,0
944518,7662,0
787578,7662,0
370201,7662,0
430715,7662,0
998185,7662,0
381140,7662,0
313612,7662,0
765227,7662,0
710869,7662,0
188552,7662,0
600483,7662,0
624416,7662,0
728838,7662,0
890113,7662,0
859010,7662,0
733603,7662,0
440321,7662,0
574877,7662,0
322913,7662,0
828918,7662,0
498445,7662,0
229843,7662,0
551008,7662,0
225770,7662,0
951948,7662,0
817190,7662,0
360052,7662,0
506861,7662,0
597728,7662,0
780476,7662,0
792771,7662,0
132602,7662,0
313725,7662,0
333948,7662,0
408151,7662,0
180247,7662,0
387689,7662,0
227566,7662,0
941018,7662,0
769201,7662,0
776896,7662,0
997187,7662,0
509814,7662,0
343086,7662,0
212397,7662,0
966034,7662,0
788372,7662,0
452961,7662,0
637066,7662,0
907871,7662,0
269880,7662,0
172696,7662,0
251127,7662,0
764223,7662,0
534367,7662,0
619916,7662,0
444018,7662,0
137245,7662,0
577128,7662,0
269129,7662,0
654133,7662,0
635166,7662,0
792685,7662,0
787319,7662,0
747355,7662,0
368171,7662,0
344405,7662,0
288767,7662,0
450543,7662,0
135585,7662,0
379427,7662,0
576989,7662,0
407101,7662,0
197794,7662,0
275790,7662,0
735424,7662,0
788009,7662,0
302205,7662,0
193670,7662,0
834593,7662,0
484208,7662,0
624281,7662,0
762939,7662,0
979461,7662,0
578397,7662,0
275452,7662,0
260403,7662,0
422419,7662,0
312610,7662,0
794873,7662,0
142256,7662,0
597789,7662,0
122150,7662,0
750117,7662,0
627098,7662,0
872508,7662,0
440177,7662,0
578009,7662,0
786750,7662,0
728332,7662,0
216619,7662,0
418045,7662,0
237962,7662,0
320397,7662,0
357817,7662,0
811301,7662,0
835721,7662,0
668341,7662,0
338283,7662,0
852783,7662,0
404006,7662,0
536287,7662,0
408684,7662,0
351678,7662,0
861264,7662,0
655074,7662,0
135812,7662,0
320556,7662,0
845443,7662,0
340856,7662,0
100541,7662,0
139106,7662,0
530932,7662,0
380641,7662,0
997034,7662,0
289239,7662,0
826902,7662,0
277380,7662,0
597119,7662,0
418942,7662,0
558220,7662,0
495399,7662,0
534157,7662,0
904314,7662,0
172071,7662,0
707875,7662,0
700416,7662,0
268288,7662,0
510754,7993,0
528251,7993,0
546763,7993,0
116774,7993,0
429150,7993,0
862606,7993,0
391464,7993,0
977965,7993,0
631942,7993,0
318458,7993,0
940647,7993,0
162921,7993,0
535819,7993,0
748926,7993,0
741540,7993,0
608755,7993,0
310084,7993,0
227293,7993,0
377121,7993,0
935141,7993,0
794058,7993,0
990406,7993,0
265747,7993,0
135232,7993,0
270070,7993,0
174349,7993,0
909828,7993,0
478423,7993,0
202062,7993,0
477047,7993,0
718827,7993,0
506102,7993,0
882520,7993,0
213125,7993,0
506260,7993,0
259238,7993,0
485070,7993,0
591571,7993,0
153701,7993,0
598397,7993,0
149419,7993,0
193016,7993,0
545481,7993,0
741037,7993,0
881581,7993,0
716273,7993,0
867916,7993,0
950670,7993,0
690865,7993,0
713631,7993,0
405242,7993,0
325918,7993,0
146862,7993,0
337717,7993,0
467637,7993,0
265702,7993,0
568872,7993,0
587985,7993,0
249738,7993,0
364976,7993,0
940200,7993,0
654887,7993,0
942168,7993,0
769899,7993,0
384889,7993,0
796412,7993,0
103419,7993,0
350500,7993,0
290896,7993,0
639504,7993,0
110715,7993,0
128315,7993,0
533343,7993,0
638271,7993,0
339730,7993,0
865663,7993,0
794484,7993,0
376264,7993,0
466308,7993,0
161219,7993,0
135797,7993,0
402784,7993,0
407488,7993,0
159502,7993,0
664836,7993,0
868135,7993,0
625496,7993,0
901363,7993,0
700608,7993,0
145038,7993,0
740400,7993,0
629580,7993,0
491459,7993,0
609657,7993,0
689669,7993,0
629775,7993,0
820781,7993,0
499040,7993,0
669423,7993,0
194245,7993,0
701435,7993,0
288534,7993,0
843448,7993,0
709924,7993,0
760163,7993,0
691396,7993,0
222676,7993,0
217854,7993,0
711709,7993,0
553800,7993,0
648962,7993,0
566286,7993,0
286521,7993,0
373678,7993,0
788659,7993,0
837441,7993,0
704323,7993,0
249966,7993,0
690142,7993,0
148722,7993,0
449814,7993,0
880518,7993,0
933770,7993,0
365515,7993,0
431250,7993,0
745044,7993,0
772367,7993,0
618896,7993,0
261342,7993,0
521041,7993,0
829499,7993,0
188019,7993,0
125438,7993,0
759239,7993,0
435967,7993,0
294487,7993,0
816258,7993,0
235113,1920,0
910825,1920,0
877421,1920,0
858557,1920,0
689083,1920,0
869762,1920,0
872783,1920,0
445995,1920,0
239810,1920,0
669087,1920,0
714805,1920,0
472480,1920,0
300803,1920,0
484432,1920,0
792501,1920,0
836625,1920,0
512781,1920,0
846524,1920,0
714906,1920,0
304497,1920,0
730084,1920,0
988529,1920,0
497950,1920,0
838182,1920,0
133019,1920,0
105550,1920,0
146269,1920,0
686855,1920,0
533142,1920,0
738893,1920,0
649514,1920,0
949136,1920,0
935074,1920,0
981928,1920,0
538755,1920,0
670868,1920,0
841635,1920,0
877252,1920,0
891064,1920,0
280777,1920,0
378054,1920,0
564997,1920,0
525907,1920,0
434790,1920,0
422379,1920,0
807102,1920,0
556131,1920,0
380648,1920,0
247948,1920,0
736559,1920,0
905696,1920,0
995919,1920,0
521719,1920,0
477311,1920,0
214278,1920,0
950064,1920,0
757373,1920,0
822003,1920,0
127686,1920,0
180442,1920,0
913656,1920,0
231757,1920,0
345511,1920,0
244526,1920,0
902398,1920,0
749934,1920,1
297786,1920,0
289585,1920,0
640006,1920,0
336990,1920,0
149051,1920,0
258887,1920,0
125244,1920,0
904239,1920,0
971415,1920,0
568744,1920,0
918061,1920,0
371928,1920,0
685729,1920,0
802596,1920,0
155059,1920,0
210183,1920,0
814273,1920,0
430048,1920,0
583455,1920,0
826891,1920,0
618062,1920,0
236049,1920,0
432983,1920,0
369181,1920,0
362927,1920,0
289634,1920,0
655586,1920,0
710040,1920,0
334094,1920,0
228714,1920,0
230988,1920,0
255153,1920,0
250361,1920,0
893993,1920,0
380221,1920,0
461379,1920,0
721787,1920,0
785992,1920,0
857789,1920,0
110806,1920,0
162698,1920,0
299546,1920,0
500357,1920,0
296055,1920,0
321929,1920,0
425757,1920,0
233451,1920,0
910374,1920,0
822421,1920,0
413394,1920,0
791205,1920,0
720575,1920,0
201193,1920,0
296292,1920,0
361872,1920,0
278194,1920,0
821811,1920,0
531998,1920,0
614428,1920,0
891896,1920,0
990945,1920,0
419163,1920,0
605361,1920,0
673766,1920,0
144208,1920,0
642096,1920,0
746761,1920,0
369621,1920,0
798890,7659,0
557140,7659,0
701535,7659,0
606212,7659,0
203976,7659,0
987520,7659,0
255843,7659,0
371579,7659,0
951198,7659,0
354487,7659,0
570637,7659,0
189837,7659,0
368656,7659,0
842104,7659,0
693544,7659,0
717852,7659,0
272318,7659,0
261923,7659,0
853882,7659,0
530269,7659,0
508409,7659,0
433829,7659,0
337363,7659,1
675742,7659,0
488593,7659,0
730919,7659,0
142189,7659,0
897056,7659,0
443880,7659,0
996659,7659,0
821733,7659,0
402762,7659,0
612118,7659,0
329585,7659,0
784007,7659,0
846859,7659,0
589532,7659,0
372752,7659,0
397671,7659,0
940147,7659,0
738839,7659,0
790848,7659,0
576537,7659,0
610643,7659,0
336149,7659,0
557941,7659,0
592618,7659,0
575083,7659,0
316857,7659,0
235119,7659,0
784770,7659,0
793522,7659,0
677775,7659,0
149253,7659,0
811709,7659,0
642736,7659,0
642950,7659,0
441708,7659,0
305367,7659,0
518112,7659,0
956836,7659,0
376988,7659,0
839807,7659,0
336308,7659,0
315102,7659,0
727721,7659,0
882826,7659,0
158335,7659,0
275124,7659,0
836677,7659,0
463547,7659,0
541937,7659,0
421878,7659,0
512969,7659,0
950684,7659,0
814942,7659,0
624127,7659,0
314331,7659,0
665859,7659,0
718426,7659,0
166180,7659,0
606649,7659,0
795862,7659,0
662083,7659,0
409936,7659,0
168228,7659,0
689754,7659,0
452966,7659,0
191230,7659,0
467867,7659,0
624172,7659,0
741792,7659,0
760498,7659,0
279584,7659,0
548462,7659,0
316860,7659,0
574438,7659,0
599230,7659,0
794721,7659,0
519885,7659,0
336211,7659,0
436599,7659,0
914599,7659,0
997726,7659,0
741242,7659,0
265980,7659,0
460272,7659,0
616225,7659,0
180490,7659,0
505209,7659,0
356851,7659,0
849763,7659,0
531362,7659,0
735060,7659,0
822719,7659,0
561149,7659,0
843022,7659,0
240290,7659,0
402413,7659,0
133564,7659,0
671853,7659,1
184769,7659,0
252138,7659,0
143782,7659,0
910842,7659,0
908684,7659,0
417881,7659,0
169215,7659,1
942999,7659,0
832420,7659,0
919354,7659,0
166132,7659,0
551743,7659,0
753973,7659,0
584338,7659,0
856784,7962,0
213804,7962,0
152195,7962,0
514656,7962,0
585447,7962,0
336155,7962,0
101487,7962,0
626775,7962,0
173309,7962,0
189456,7962,0
875559,7962,0
779671,7962,0
480492,7962,0
683259,7962,0
595507,7962,0
197357,7962,0
408147,7962,0
243765,7962,0
767544,7962,0
293344,7962,0
275773,7962,0
356681,7962,0
797564,7962,0
173661,7962,0
729856,7962,0
242934,7962,0
120442,7962,0
793486,7962,0
653519,7962,0
833038,7962,0
701768,7962,0
143269,7962,0
186028,7962,0
459485,7962,0
473908,7962,0
807060,7962,0
730606,7962,0
890402,7962,0
689449,7962,0
224299,7962,0
185238,7962,0
657116,7962,0
691376,7962,0
362478,7962,0
848707,7962,0
919627,7962,0
646382,7962,0
401928,7962,0
618040,7962,0
992079,7962,0
387491,7962,0
926141,7962,0
249784,7962,0
671438,7962,0
728835,7962,0
619576,7962,0
491511,7962,0
362253,7962,0
646075,7962,0
782478,7962,0
960036,7962,0
509247,7962,0
342304,7962,0
673276,7962,0
226069,7962,0
533318,7962,0
262456,7962,0
639016,7962,0
188813,7962,0
818701,7962,0
155397,7962,0
800206,7962,0
372366,7962,0
827602,7962,0
971513,7962,0
671463,7962,0
273724,7962,0
935411,7962,0
899458,7962,0
284567,7962,0
653628,7962,0
528631,7962,0
656187,7962,0
858263,7962,0
937073,7962,0
661337,7962,0
981422,7962,0
889831,7962,0
554801,7962,0
437891,7962,0
350955,7962,0
414462,7962,0
256472,7962,0
850472,7962,0
939105,7962,0
836705,7962,0
675752,7962,0
107861,7962,0
519023,7962,1
871874,7962,0
284536,7962,0
971979,7962,0
501553,7962,0
873077,7962,0
187819,7962,0
532167,7962,0
332159,7962,0
938097,7962,0
472503,7962,0
912086,7962,0
967587,7962,0
561287,7962,0
434602,7962,0
383089,7962,0
484960,7962,0
845730,7962,0
950955,7962,0
749785,7962,0
930379,7962,0
643803,7962,0
642775,7962,0
333187,7962,0
460268,7962,0
741327,7962,0
222849,7962,0
232624,7962,0
739218,9921,0
642551,9921,0
570595,9921,0
793010,9921,0
577386,9921,0
370664,9921,0
193354,9921,0
548920,9921,0
527169,9921,0
221400,9921,0
693902,9921,0
875035,9921,0
225071,9921,0
479050,9921,0
876949,9921,0
301958,9921,0
906772,9921,0
499471,9921,0
384540,9921,0
648452,9921,0
426736,9921,0
751445,9921,0
220712,9921,0
116377,9921,0
958079,9921,0
545702,9921,0
685716,9921,0
353744,9921,0
996787,9921,0
930215,9921,0
577731,9921,0
200533,9921,0
895932,9921,0
526506,9921,0
837772,9921,0
